,Country,Year,Precipitation_x,Temperature_x,Ocurrences_x,Unnamed: 0,Precipitation_y,Temperature_y,Ocurrences_y,Entity,Urban (%),Rural (%)
1694,MTQ,2002,216.76633333333336,25.60126666666667,0.0,1694,216.76633333333336,25.60126666666667,0.0,Martinique,89.566,10.434
1695,MUS,2002,152.12999166666668,24.801016666666666,0.0,1695,152.12999166666668,24.801016666666666,0.0,Mauritius,42.447,57.553001
1696,MYS,2002,228.17033333333333,26.046508333333335,0.0,1696,228.17033333333333,26.046508333333332,0.0,Malaysia,63.856,36.144001
1697,MYT,2002,119.61066666666663,27.257525,0.0,1697,119.61066666666665,27.257525,0.0,Mayotte,50.269,49.730999
1698,NCL,2002,111.75909250000001,22.38474166666667,0.0,1698,111.7590925,22.38474166666667,0.0,New Caledonia,62.632,37.368
1699,NGA,2002,92.82766916666667,27.19683333333333,3.0,1699,92.82766916666668,27.19683333333333,3.0,Nigeria,36.508,63.492001
1700,NIC,2002,184.12954166666668,25.50576666666667,0.0,1700,184.12954166666668,25.50576666666667,0.0,Nicaragua,55.484,44.515999
1701,NIU,2002,169.13316666666665,25.554141666666666,0.0,1701,169.13316666666663,25.554141666666666,0.0,Niue,33.874,66.125999
1702,NLD,2002,75.24885833333333,10.70905,0.0,1702,75.24885833333333,10.70905,0.0,Netherlands,79.113,20.886999
1703,NPL,2002,114.36648916666667,13.092314166666668,0.0,1703,114.36648916666668,13.092314166666668,0.0,Nepal,14.24,85.760002
1704,NRU,2002,198.5,27.908308333333334,0.0,1704,198.5,27.90830833333333,0.0,Nauru,100.0,0.0
1705,NZL,2002,149.83339166666664,10.07175,0.0,1705,149.8333916666666,10.07175,0.0,New Zealand,86.161,13.839
1706,PAK,2002,17.079373333333333,20.91663,0.0,1706,17.079373333333333,20.916629999999998,0.0,Pakistan,33.38,66.620003
1707,PAN,2002,206.06230833333333,25.677691666666664,2.0,1707,206.06230833333333,25.677691666666664,2.0,Panama,62.794,37.206001
1708,PER,2002,139.62527500000002,19.71593333333333,16.0,1708,139.62527500000002,19.71593333333333,16.0,Peru,73.85,26.15
1709,PHL,2002,190.08962499999998,25.944100000000002,0.0,1709,190.089625,25.9441,0.0,Philippines,45.965,54.035
1710,PNG,2002,258.83966666666663,25.04580833333333,0.0,1710,258.83966666666663,25.04580833333333,0.0,Papua New Guinea,13.164,86.835999
1711,PRI,2002,136.05349166666667,25.290050000000004,0.0,1711,136.05349166666667,25.290050000000004,0.0,Puerto Rico,94.278,5.7220001
1712,PRY,2002,93.8642,24.40269166666667,0.0,1712,93.8642,24.40269166666667,0.0,Paraguay,56.6,43.400002
1713,PYF,2002,92.81371666666666,24.753608333333332,0.0,1713,92.81371666666666,24.75360833333333,0.0,French Polynesia,55.88800000000001,44.112
1714,REU,2002,169.95720833333334,35.16395,0.0,1714,169.95720833333334,35.16395,0.0,Reunion,93.728,6.2719998
1715,ROM,2002,51.502758333333325,10.073996666666666,0.0,1715,51.50275833333333,10.073996666666666,0.0,Romania,52.78,47.220001
1716,RUS,2002,36.96489166666667,-5.1425633333333325,0.0,1716,36.96489166666667,-5.1425633333333325,0.0,Russia,73.34100000000002,26.659
1717,SAU,2002,6.45494,25.48085,0.0,1717,6.454940000000001,25.48085,0.0,Saudi Arabia,80.304,19.695999
1718,SDN,2002,33.62479416666667,27.953241666666667,0.0,1718,33.62479416666667,27.95324166666667,0.0,Sudan,32.601,67.399002
1719,SEN,2002,41.89363083333333,28.78549166666667,5.0,1719,41.89363083333333,28.78549166666667,5.0,Senegal,40.607,59.393002
1720,SGP,2002,179.53913333333333,28.197383333333338,0.0,1720,179.53913333333333,28.197383333333335,0.0,Singapore,100.0,0.0
1721,SLB,2002,252.3695,25.60889166666667,0.0,1721,252.3695,25.60889166666667,0.0,Solomon Islands,16.597,83.40299999999998
1722,SLE,2002,200.0661941666667,26.40475833333333,0.0,1722,200.0661941666667,26.40475833333333,0.0,Sierra Leone,36.109,63.890999
1723,SLV,2002,126.20761416666664,24.606233333333336,3.0,1723,126.20761416666664,24.606233333333336,3.0,El Salvador,60.014,39.986
1724,SOM,2002,23.970245000000002,27.146025000000005,0.0,1724,23.970245,27.146025000000005,0.0,Somalia,33.99,66.010002
1725,SRB,2002,59.549175,11.653790833333334,0.0,1725,59.549175,11.653790833333336,0.0,Serbia,53.215,46.785
1726,SUR,2002,167.31255,25.875033333333334,0.0,1726,167.31255,25.87503333333333,0.0,Suriname,66.59100000000001,33.409
1727,SVK,2002,65.98963333333332,8.852899166666667,0.0,1727,65.98963333333332,8.852899166666667,0.0,Slovakia,56.01300000000001,43.987
1728,SVN,2002,114.82266666666665,10.110182499999999,0.0,1728,114.82266666666663,10.1101825,0.0,Slovenia,50.857,49.143002
1729,SYC,2002,162.895675,27.26628333333333,0.0,1729,162.895675,27.26628333333333,0.0,Seychelles,50.87600000000001,49.124001
1730,THA,2002,132.51970666666665,26.9209,17.0,1730,132.51970666666665,26.9209,17.0,Thailand,33.734,66.265999
1731,TKL,2002,223.78824999999998,29.056808333333333,0.0,1731,223.78825,29.05680833333333,0.0,Tokelau,0.0,100.0
1732,TLS,2002,99.58783,25.654658333333334,0.0,1732,99.58783000000001,25.65465833333333,0.0,Timor,24.979,75.021004
1733,TON,2002,154.80187500000002,25.251283333333333,0.0,1733,154.80187500000005,25.25128333333333,0.0,Tonga,23.069000000000006,76.931
1734,TTO,2002,130.8697,26.25493333333333,40.0,1734,130.8697,26.25493333333333,40.0,Trinidad and Tobago,55.53,44.470001
1735,TUR,2002,47.770925,11.378664166666667,0.0,1735,47.770925,11.378664166666667,0.0,Turkey,65.97399999999999,34.026001
1736,TUV,2002,249.92783333333333,28.390983333333338,0.0,1736,249.92783333333333,28.390983333333335,0.0,Tuvalu,46.841,53.159
1737,TZA,2002,95.05723416666666,23.2938,0.0,1737,95.05723416666666,23.2938,0.0,Tanzania,23.044,76.956001
1738,UGA,2002,109.68590833333336,24.518450000000005,0.0,1738,109.68590833333336,24.518450000000005,0.0,Uganda,15.626,84.374001
1739,URY,2002,162.49631666666667,18.04414166666667,0.0,1739,162.49631666666667,18.044141666666672,0.0,Uruguay,92.569,7.4310002000000015
1740,USA,2002,52.435325000000006,7.791960833333334,48.0,1740,52.43532500000001,7.7919608333333334,48.0,United States,79.40899999999998,20.591
1741,VCT,2002,227.88245000000003,55.45328333333334,0.0,1741,227.88245000000003,55.45328333333334,0.0,Saint Vincent and the Grenadines,45.914,54.085999
1742,VEN,2002,162.38143333333332,25.809675,0.0,1742,162.38143333333332,25.809675,0.0,Venezuela,87.876,12.124
1743,VGB,2002,160.50674166666664,25.871958333333335,0.0,1743,160.5067416666666,25.871958333333332,0.0,British Virgin Islands,42.328,57.672001
1744,VNM,2002,176.02839166666664,24.767866666666666,2.0,1744,176.02839166666664,24.767866666666666,2.0,Vietnam,25.511,74.488998
1745,VUT,2002,234.5471666666667,24.13768333333333,0.0,1745,234.54716666666667,24.13768333333333,0.0,Vanuatu,22.235,77.764999
1746,WLF,2002,236.24508333333333,27.05044166666667,0.0,1746,236.24508333333333,27.05044166666667,0.0,Wallis and Futuna,0.0,100.0
1747,WSM,2002,266.863775,28.271058333333333,0.0,1747,266.863775,28.27105833333333,0.0,Samoa,21.941,78.058998
1748,YEM,2002,14.671056666666667,23.908824999999997,0.0,1748,14.671056666666667,23.908825,0.0,Yemen,27.315,72.684998
1749,ZAF,2002,34.67748333333333,17.942175,0.0,1749,34.67748333333333,17.942175,0.0,South Africa,57.898,42.102001
1750,ZAR,2002,133.777825,24.715175000000002,0.0,1750,133.777825,24.715175,0.0,,,
1751,ZMB,2002,76.99953166666666,22.597641666666664,0.0,1751,76.99953166666666,22.597641666666664,0.0,Zambia,35.475,64.525002
1752,ABW,2003,61.997659999999996,28.28035833333333,0.0,1752,61.99766,28.28035833333333,0.0,Aruba,45.606,54.394001
1753,AFG,2003,26.982437500000007,13.714791666666668,0.0,1753,26.98243750000001,13.714791666666667,0.0,Afghanistan,22.353,77.647003
1754,AGO,2003,82.97817416666668,22.15574166666667,0.0,1754,82.97817416666669,22.15574166666667,0.0,Angola,53.645,46.355
1755,AIA,2003,162.93090833333335,25.75831666666667,0.0,1755,162.93090833333338,25.75831666666667,0.0,Anguilla,100.0,0.0
1756,ALB,2003,77.59108333333334,12.2213625,0.0,1756,77.59108333333334,12.2213625,0.0,Albania,44.573,55.426998
1757,ARG,2003,45.55464166666666,14.695490000000001,2.0,1757,45.55464166666666,14.69549,2.0,Argentina,89.686,10.314
1758,ASM,2003,247.6414166666667,27.74330833333333,0.0,1758,247.6414166666667,27.74330833333333,0.0,American Samoa,88.29700000000003,11.703
1759,ATG,2003,223.65915833333335,26.291283333333336,0.0,1759,223.65915833333332,26.291283333333336,0.0,Antigua and Barbuda,30.464,69.53600300000001
1760,AUS,2003,38.8508,22.092558333333333,7.0,1760,38.8508,22.09255833333333,7.0,Australia,84.34299999999998,15.657
1761,AUT,2003,77.27154166666666,7.2810516666666665,0.0,1761,77.27154166666666,7.281051666666666,0.0,Austria,59.375,40.625
1762,BEL,2003,57.44978333333333,10.8872825,0.0,1762,57.44978333333333,10.8872825,0.0,Belgium,97.296,2.704
1763,BEN,2003,102.3311625,28.076491666666666,0.0,1763,102.3311625,28.076491666666666,0.0,Benin,39.536,60.464001
1764,BFA,2003,76.2829675,28.794324999999997,0.0,1764,76.2829675,28.794325,0.0,Burkina Faso,19.996,80.003998
1765,BGD,2003,166.11990166666666,25.325999999999993,0.0,1765,166.11990166666666,25.325999999999997,0.0,Bangladesh,25.429,74.570999
1766,BGR,2003,53.09950833333334,10.804350833333332,0.0,1766,53.09950833333334,10.804350833333332,0.0,Bulgaria,69.87899999999999,30.121
1767,BHS,2003,102.67239166666667,25.730850000000004,0.0,1767,102.67239166666668,25.730850000000004,0.0,Bahamas,82.134,17.865999
1768,BIH,2003,69.58197499999999,10.505813333333334,0.0,1768,69.58197499999999,10.505813333333334,0.0,Bosnia and Herzegovina,43.33,56.669998
1769,BLZ,2003,138.61075833333334,25.858333333333334,0.0,1769,138.61075833333334,25.85833333333333,0.0,Belize,45.347,54.653
1770,BMU,2003,128.50833333333333,21.491658333333334,0.0,1770,128.50833333333333,21.49165833333333,0.0,Bermuda,100.0,0.0
1771,BOL,2003,92.5004425,20.664624999999997,0.0,1771,92.5004425,20.664625,0.0,Bolivia,63.24800000000001,36.751999
1772,BRA,2003,140.86915833333333,25.559925000000003,80.0,1772,140.86915833333333,25.559925000000003,80.0,Brazil,82.20299999999997,17.797001
1773,BRB,2003,139.97835833333335,26.895683333333334,0.0,1773,139.97835833333335,26.89568333333333,0.0,Barbados,33.234,66.765999
1774,BRN,2003,260.1944916666667,25.63938333333334,0.0,1774,260.1944916666667,25.63938333333334,0.0,Brunei,72.421,27.579
1775,BTN,2003,171.1712816666667,11.8435425,0.0,1775,171.1712816666667,11.8435425,0.0,Bhutan,28.688,71.311996
1776,CAF,2003,115.67229249999998,25.78131666666667,0.0,1776,115.67229249999998,25.78131666666667,0.0,Central African Republic,37.884,62.116001
1777,CAN,2003,38.682775,-5.811848333333334,0.0,1777,38.682775,-5.811848333333334,0.0,Canada,79.967,20.033001
1778,CHE,2003,96.59271666666666,8.352015833333335,0.0,1778,96.59271666666666,8.352015833333335,0.0,Switzerland,73.42699999999998,26.573
1779,CHN,2003,48.584853333333335,7.004564166666666,0.0,1779,48.58485333333334,7.0045641666666665,0.0,China,39.776,60.223999
1780,CIV,2003,123.11011333333336,26.632450000000002,0.0,1780,123.11011333333336,26.63245,0.0,Cote d'Ivoire,44.399,55.601002
1781,CMR,2003,138.45456666666666,25.03130833333333,0.0,1781,138.45456666666666,25.03130833333333,0.0,Cameroon,47.338,52.661999
1782,COG,2003,128.159225,24.862283333333338,0.0,1782,128.159225,24.862283333333334,0.0,Congo,60.076,39.924
1783,COK,2003,169.5598,24.468149999999998,0.0,1783,169.5598,24.46815,0.0,Cook Islands,69.142,30.858
1784,COL,2003,247.02356666666662,24.724725000000003,3.0,1784,247.02356666666665,24.724725000000007,3.0,Colombia,75.211,24.789
1785,COM,2003,88.27253333333333,25.80324166666667,0.0,1785,88.27253333333331,25.80324166666667,0.0,Comoros,27.947,72.053001
1786,CRI,2003,291.41199166666667,50.88746666666666,0.0,1786,291.41199166666667,50.88746666666666,0.0,Costa Rica,63.08,36.919998
1787,CUB,2003,117.19405833333333,26.08811666666666,9.0,1787,117.19405833333332,26.08811666666666,9.0,Cuba,75.947,24.052999
1788,CYM,2003,103.17466666666667,27.89165833333333,0.0,1788,103.17466666666668,27.89165833333333,0.0,Cayman Islands,100.0,0.0
1789,CZE,2003,41.68074666666667,8.820449166666664,0.0,1789,41.68074666666667,8.820449166666664,0.0,Czech Republic,73.74,26.26
1790,DEU,2003,46.78165833333333,9.893467500000002,0.0,1790,46.78165833333333,9.893467500000002,0.0,Germany,75.577,24.423
1791,DJI,2003,18.71271,28.513783333333333,0.0,1791,18.71271,28.51378333333333,0.0,Djibouti,76.67,23.33
1792,DMA,2003,234.50577499999997,25.425349999999998,0.0,1792,234.505775,25.42535,0.0,Dominica,65.994,34.006001
1793,DOM,2003,151.045875,24.747258333333335,0.0,1793,151.045875,24.74725833333333,0.0,Dominican Republic,64.605,35.395
1794,DZA,2003,8.751226666666666,23.821833333333334,0.0,1794,8.751226666666666,23.82183333333333,0.0,Algeria,62.284,37.716
1795,ESP,2003,56.610283333333335,14.336908333333335,0.0,1795,56.61028333333334,14.336908333333335,0.0,Spain,76.778,23.222
1796,FJI,2003,207.72265833333336,24.32766666666667,0.0,1796,207.72265833333336,24.32766666666667,0.0,Fiji,49.085,50.915001
1797,FRA,2003,58.81055833333334,12.097550833333335,0.0,1797,58.81055833333334,12.097550833333335,0.0,France,76.632,23.368
1798,GAB,2003,151.0106166666667,25.40771666666667,0.0,1798,151.0106166666667,25.40771666666667,0.0,Gabon,81.083,18.917
1799,GEO,2003,86.26803333333334,6.584225,0.0,1799,86.26803333333334,6.584225,0.0,Georgia,52.83,47.169998
1800,GHA,2003,100.32479166666666,27.68535,0.0,1800,100.32479166666666,27.68535,0.0,Ghana,45.951,54.049
1801,GIN,2003,149.26803,26.352441666666667,0.0,1801,149.26803,26.35244166666667,0.0,Guinea,31.698,68.302002
1802,GLP,2003,260.9807,25.521925,0.0,1802,260.9807,25.521925,0.0,Guadeloupe,98.4,1.6
1803,GMB,2003,90.781765,28.197566666666663,0.0,1803,90.78176500000001,28.197566666666663,0.0,Gambia,50.555,49.445
1804,GRC,2003,56.99791666666667,14.376844166666665,0.0,1804,56.99791666666667,14.376844166666665,0.0,Greece,73.689,26.311001
1805,GRD,2003,118.316575,27.033325,0.0,1805,118.316575,27.033325,0.0,Grenada,35.907,64.093002
1806,GTM,2003,169.3405666666667,24.189833333333336,0.0,1806,169.3405666666667,24.189833333333336,0.0,Guatemala,46.31800000000001,53.681999
1807,GUF,2003,173.84855833333336,26.024325,0.0,1807,173.84855833333336,26.024325,0.0,French Guiana,80.332,19.667999
1808,GUM,2003,728.7215833333333,27.651983333333334,0.0,1808,728.7215833333332,27.65198333333333,0.0,Guam,93.435,6.565000099999999
1809,GUY,2003,166.92800833333334,26.4997,0.0,1809,166.92800833333334,26.4997,0.0,Guyana,28.307,71.693001
1810,HND,2003,149.73138333333333,24.166749999999997,0.0,1810,149.73138333333333,24.16675,0.0,Honduras,47.267,52.733002
1811,HRV,2003,65.06553333333333,11.463579166666667,0.0,1811,65.06553333333333,11.463579166666667,0.0,Croatia,53.979,46.021
1812,HTI,2003,144.53463333333335,25.433499999999995,0.0,1812,144.53463333333337,25.433499999999995,0.0,Haiti,40.645,59.355
1813,IDN,2003,253.33841666666663,26.278425,14.0,1813,253.33841666666663,26.278425,14.0,Indonesia,44.356,55.644001
1814,IND,2003,82.1387275,24.611316666666667,6.0,1814,82.1387275,24.61131666666667,6.0,India,28.572,71.428001
1815,ISR,2003,26.78479416666667,20.685341666666666,0.0,1815,26.78479416666667,20.685341666666666,0.0,Israel,91.393,8.6070004
1816,ITA,2003,67.54843333333334,13.205282500000001,5.0,1816,67.54843333333334,13.2052825,5.0,Italy,67.501,32.499001
1817,JAM,2003,218.6522416666667,25.94770833333334,0.0,1817,218.65224166666667,25.94770833333334,0.0,Jamaica,52.437,47.563
1818,JPN,2003,141.31228333333334,11.029860000000001,0.0,1818,141.31228333333334,11.02986,0.0,Japan,83.196,16.804001
1819,KEN,2003,53.25278,25.477308333333337,0.0,1819,53.25278,25.477308333333333,0.0,Kenya,20.948,79.052002
1820,KHM,2003,152.55948166666667,27.751458333333332,0.0,1820,152.55948166666667,27.75145833333333,0.0,Cambodia,18.937,81.063004
1821,KIR,2003,92.32103333333333,92.32103333333333,0.0,1821,92.32103333333332,92.32103333333332,0.0,Kiribati,43.512,56.487999
1822,KNA,2003,209.59358333333333,25.268741666666667,0.0,1822,209.59358333333333,25.26874166666667,0.0,Saint Kitts and Nevis,32.312,67.688004
1823,KOR,2003,175.9287416666667,11.3180375,1.0,1823,175.92874166666667,11.3180375,1.0,South Korea,80.652,19.348
1824,LAO,2003,129.3736325,129.3736325,0.0,1824,129.37363249999999,129.37363249999999,0.0,Laos,25.126,74.874001
1825,LBN,2003,73.10286166666667,16.881138333333332,3.0,1825,73.10286166666667,16.881138333333332,3.0,Lebanon,86.366,13.634
1826,LBR,2003,209.50021666666666,25.773683333333334,0.0,1826,209.50021666666663,25.77368333333333,0.0,Liberia,45.361,54.639
1827,LCA,2003,173.64694999999998,26.98699166666667,0.0,1827,173.64694999999998,26.98699166666667,0.0,Saint Lucia,25.216,74.783997
1828,LKA,2003,133.227725,27.325949999999995,0.0,1828,133.227725,27.325949999999995,0.0,Sri Lanka,18.334,81.666
1829,MAC,2003,142.15523499999998,23.584075,0.0,1829,142.15523499999995,23.584075,0.0,Macao,100.0,0.0
1830,MDG,2003,119.78946666666666,22.868125000000003,0.0,1830,119.78946666666666,22.868125000000006,0.0,Madagascar,27.936,72.064003
1831,MDV,2003,181.01966666666667,28.281591666666667,0.0,1831,181.01966666666667,28.28159166666667,0.0,Maldives,31.252,68.748001
1832,MEX,2003,63.26632,21.1657,18.0,1832,63.26631999999999,21.1657,18.0,Mexico,75.682,24.318001
1833,MHL,2003,218.57517499999997,28.238,0.0,1833,218.575175,28.238000000000003,0.0,Marshall Islands,70.13,29.870001
1834,MLT,2003,49.663758333333334,19.448058333333332,0.0,1834,49.66375833333333,19.44805833333333,0.0,Malta,93.16,6.8400002
1835,MMR,2003,86.58755166666667,23.210066666666663,0.0,1835,86.58755166666668,23.210066666666666,0.0,Myanmar,27.575,72.425003
1836,MNE,2003,82.23216333333332,9.588134166666666,0.0,1836,82.23216333333332,9.588134166666666,0.0,Montenegro,61.56800000000001,38.431999
1837,MNP,2003,581.1570833333334,27.508300000000002,0.0,1837,581.1570833333334,27.5083,0.0,Northern Mariana Islands,90.398,9.6020002
1838,MOZ,2003,80.37671,24.237458333333333,0.0,1838,80.37671,24.23745833333333,0.0,Mozambique,29.637,70.362999
1839,MSR,2003,227.415975,26.19666666666667,0.0,1839,227.415975,26.19666666666667,0.0,Montserrat,9.418,90.582001
1840,MTQ,2003,220.647775,25.561233333333334,0.0,1840,220.647775,25.56123333333333,0.0,Martinique,89.492,10.508
1841,MUS,2003,146.18935000000002,24.21765833333333,0.0,1841,146.18935000000005,24.21765833333333,0.0,Mauritius,42.335,57.665001
1842,MYS,2003,269.9440833333333,25.812458333333336,0.0,1842,269.9440833333333,25.812458333333336,0.0,Malaysia,64.78,35.220001
1843,MYT,2003,88.67654166666665,26.546549999999996,0.0,1843,88.67654166666667,26.54655,0.0,Mayotte,50.326,49.674
1844,NCL,2003,123.37297500000001,22.21088333333333,1.0,1844,123.372975,22.21088333333333,1.0,New Caledonia,62.987,37.01300000000001
1845,NGA,2003,111.77575083333333,27.357141666666664,0.0,1845,111.77575083333332,27.357141666666664,0.0,Nigeria,37.356,62.644001
1846,NIC,2003,203.67915000000002,25.468975000000004,2.0,1846,203.67915,25.468975000000004,2.0,Nicaragua,55.633,44.367001
1847,NIU,2003,163.56616666666662,25.28745833333333,0.0,1847,163.56616666666662,25.28745833333333,0.0,Niue,34.317,65.682999
1848,NLD,2003,52.952075,10.4423375,0.0,1848,52.952075,10.4423375,0.0,Netherlands,80.34100000000002,19.659
1849,NPL,2003,116.6863166666667,12.918095833333332,0.0,1849,116.6863166666667,12.918095833333332,0.0,Nepal,14.538,85.461998
1850,NRU,2003,198.5,27.91665,0.0,1850,198.5,27.91665,0.0,Nauru,100.0,0.0
1851,NZL,2003,133.59585833333333,9.967685833333332,0.0,1851,133.59585833333333,9.967685833333332,0.0,New Zealand,86.221,13.779000000000002
1852,PAK,2003,31.746176666666667,20.3980225,0.0,1852,31.74617666666667,20.3980225,0.0,Pakistan,33.58,66.41999799999999
1853,PAN,2003,242.3134,25.73229166666667,0.0,1853,242.3134,25.73229166666667,0.0,Panama,63.091,36.909
1854,PER,2003,153.27480833333334,19.713399999999996,1.0,1854,153.27480833333334,19.7134,1.0,Peru,74.249,25.750999
1855,PHL,2003,216.77527499999997,25.8292,0.0,1855,216.775275,25.8292,0.0,Philippines,45.88,54.119999
1856,PNG,2003,253.58125000000004,25.185133333333336,0.0,1856,253.58125000000004,25.185133333333336,0.0,Papua New Guinea,13.146,86.853996
1857,PRI,2003,186.89240833333335,25.222399999999997,0.0,1857,186.89240833333332,25.2224,0.0,Puerto Rico,94.224,5.776
1858,PRY,2003,97.195925,23.808408333333333,0.0,1858,97.195925,23.80840833333333,0.0,Paraguay,56.977,43.022999
1859,PYF,2003,86.99010833333334,24.760316666666668,5.0,1859,86.99010833333334,24.760316666666668,5.0,French Polynesia,56.242,43.757999
1860,REU,2003,190.75603333333333,33.050291666666666,0.0,1860,190.75603333333333,33.050291666666666,0.0,Reunion,94.732,5.2680001
1861,ROM,2003,45.272075,9.139304166666667,0.0,1861,45.272075,9.139304166666667,0.0,Romania,52.912,47.088001
1862,RUS,2003,35.565850000000005,-4.799355833333333,0.0,1862,35.56585000000001,-4.799355833333333,0.0,Russia,73.373,26.627001
1863,SAU,2003,4.9440075000000006,25.782683333333328,0.0,1863,4.9440075000000006,25.78268333333333,0.0,Saudi Arabia,80.53,19.469999
1864,SDN,2003,39.68524666666667,28.072316666666666,0.0,1864,39.68524666666667,28.072316666666666,0.0,Sudan,32.654,67.346001
1865,SEN,2003,71.3088975,28.752733333333328,7.0,1865,71.3088975,28.75273333333333,7.0,Senegal,40.898,59.102001
1866,SGP,2003,250.00251666666665,27.955183333333338,0.0,1866,250.00251666666665,27.955183333333334,0.0,Singapore,100.0,0.0
1867,SLB,2003,252.3695,25.621541666666662,0.0,1867,252.3695,25.621541666666666,0.0,Solomon Islands,17.000999999999998,82.999001
1868,SLE,2003,199.16775333333337,26.575041666666664,0.0,1868,199.16775333333337,26.575041666666664,0.0,Sierra Leone,36.352,63.647999
1869,SLV,2003,134.68662166666667,24.508633333333336,0.0,1869,134.68662166666667,24.508633333333336,0.0,El Salvador,60.56100000000001,39.438999
1870,SOM,2003,23.225365,27.224966666666663,0.0,1870,23.225365,27.224966666666663,0.0,Somalia,34.756,65.244003
1871,SRB,2003,56.77498916666667,10.802930000000002,0.0,1871,56.77498916666667,10.802930000000002,0.0,Serbia,53.437,46.563
1872,SUR,2003,156.59552500000004,26.276874999999993,0.0,1872,156.59552500000004,26.276874999999997,0.0,Suriname,66.664,33.335999
1873,SVK,2003,47.673783333333326,8.204125833333334,0.0,1873,47.67378333333333,8.204125833333334,0.0,Slovakia,55.863,44.137001
1874,SVN,2003,81.89855583333333,9.7006675,0.0,1874,81.89855583333333,9.7006675,0.0,Slovenia,51.082,48.917999
1875,SYC,2003,166.99885833333335,27.305549999999997,0.0,1875,166.99885833333337,27.30555,0.0,Seychelles,51.12300000000001,48.876999
1876,THA,2003,123.61903333333332,26.84268333333333,10.0,1876,123.61903333333332,26.84268333333333,10.0,Thailand,34.941,65.058998
1877,TKL,2003,223.78824999999998,28.735083333333336,0.0,1877,223.78825,28.735083333333336,0.0,Tokelau,0.0,100.0
1878,TLS,2003,142.26690750000003,25.657,0.0,1878,142.26690750000003,25.656999999999996,0.0,Timor,25.343000000000004,74.656998
1879,TON,2003,124.91836666666666,25.390433333333334,0.0,1879,124.91836666666666,25.39043333333333,0.0,Tonga,23.098000000000006,76.902
1880,TTO,2003,100.87507833333332,26.965441666666663,7.0,1880,100.87507833333332,26.965441666666663,7.0,Trinidad and Tobago,55.343,44.657001
1881,TUR,2003,50.990582499999995,11.439754999999998,0.0,1881,50.9905825,11.439754999999998,0.0,Turkey,66.602,33.397999
1882,TUV,2003,256.50558333333333,28.328991666666663,0.0,1882,256.50558333333333,28.328991666666663,0.0,Tuvalu,47.65600000000001,52.344002
1883,TZA,2003,66.30235666666667,23.44024166666667,0.0,1883,66.30235666666667,23.44024166666667,0.0,Tanzania,23.611,76.389
1884,UGA,2003,103.00085000000001,24.47179166666667,0.0,1884,103.00085,24.471791666666668,0.0,Uganda,16.061,83.939003
1885,URY,2003,127.42134166666669,17.513049999999996,0.0,1885,127.42134166666668,17.513049999999996,0.0,Uruguay,92.828,7.171999900000001
1886,USA,2003,54.93520833333334,7.729511666666666,48.0,1886,54.93520833333334,7.729511666666666,48.0,United States,79.583,20.417
1887,VCT,2003,236.72276666666664,55.56663333333333,0.0,1887,236.72276666666664,55.56663333333333,0.0,Saint Vincent and the Grenadines,46.283,53.716999
1888,VEN,2003,173.98046666666667,26.28120833333333,29.0,1888,173.98046666666667,26.28120833333333,29.0,Venezuela,87.902,12.098
1889,VGB,2003,206.50905,25.742491666666666,0.0,1889,206.50905,25.742491666666666,0.0,British Virgin Islands,42.615,57.384998
1890,VNM,2003,133.43730000000002,24.79688333333333,6.0,1890,133.43730000000002,24.79688333333333,6.0,Vietnam,26.092,73.907997
1891,VUT,2003,233.80591666666666,24.108266666666665,0.0,1891,233.80591666666663,24.108266666666665,0.0,Vanuatu,22.521,77.478996
1892,WLF,2003,240.45866666666666,27.16491666666667,0.0,1892,240.45866666666663,27.16491666666667,0.0,Wallis and Futuna,0.0,100.0
1893,WSM,2003,252.2215,27.745608333333333,0.0,1893,252.2215,27.74560833333333,0.0,Samoa,21.698,78.302002
1894,YEM,2003,14.359172499999998,24.343766666666667,0.0,1894,14.359172499999998,24.34376666666667,0.0,Yemen,27.849,72.15100100000002
1895,ZAF,2003,30.28418166666667,18.269824999999997,0.0,1895,30.28418166666667,18.269825,0.0,South Africa,58.44600000000001,41.554001
1896,ZAR,2003,123.11614166666665,24.82899166666667,0.0,1896,123.11614166666664,24.82899166666667,0.0,,,
1897,ZMB,2003,86.03950333333334,22.63009166666666,0.0,1897,86.03950333333334,22.63009166666666,0.0,Zambia,35.951,64.04900400000001
1898,ABW,2004,105.60880833333334,27.94685833333334,0.0,1898,105.60880833333334,27.94685833333334,0.0,Aruba,45.24,54.759998
1899,AFG,2004,23.369001666666662,14.59566166666667,1.0,1899,23.369001666666666,14.59566166666667,1.0,Afghanistan,22.5,77.5
1900,AGO,2004,88.26834166666667,21.959525,0.0,1900,88.26834166666669,21.959525,0.0,Angola,54.827,45.173
1901,AIA,2004,169.52258333333336,25.381233333333338,0.0,1901,169.5225833333334,25.381233333333334,0.0,Anguilla,100.0,0.0
1902,ALB,2004,87.80450833333333,11.860445,0.0,1902,87.80450833333332,11.860445,0.0,Albania,45.651,54.348999
1903,ARG,2004,44.153825000000005,14.657501666666667,4.0,1903,44.15382500000001,14.657501666666667,4.0,Argentina,89.86,10.14
1904,ASM,2004,196.39965000000004,27.48330833333333,0.0,1904,196.39965000000004,27.48330833333333,0.0,American Samoa,88.198,11.802
