VECTOR,OCCURRENCE_ID,YEAR,COUNTRY,COUNTRY_ID
Aedes albopictus,25022,2004.0,Taiwan,TWN
Aedes albopictus,25023,2004.0,Taiwan,TWN
Aedes albopictus,25024,2004.0,Taiwan,TWN
Aedes albopictus,25025,2004.0,Taiwan,TWN
Aedes albopictus,25026,2004.0,Taiwan,TWN
Aedes albopictus,25027,2004.0,Taiwan,TWN
Aedes albopictus,25028,2004.0,Taiwan,TWN
Aedes albopictus,25029,2004.0,Taiwan,TWN
Aedes albopictus,25030,2004.0,Taiwan,TWN
Aedes albopictus,25031,2004.0,Taiwan,TWN
Aedes albopictus,25032,2004.0,Taiwan,TWN
Aedes albopictus,25033,2004.0,Taiwan,TWN
Aedes albopictus,25034,2004.0,Taiwan,TWN
Aedes albopictus,25035,2004.0,Taiwan,TWN
Aedes albopictus,25036,2004.0,Taiwan,TWN
Aedes albopictus,25037,2004.0,Taiwan,TWN
Aedes albopictus,25038,2004.0,Taiwan,TWN
Aedes albopictus,25039,2004.0,Taiwan,TWN
Aedes albopictus,25040,2004.0,Taiwan,TWN
Aedes albopictus,25041,2004.0,Taiwan,TWN
Aedes albopictus,25042,2004.0,Taiwan,TWN
Aedes albopictus,25043,2004.0,Taiwan,TWN
Aedes albopictus,25044,2004.0,Taiwan,TWN
Aedes albopictus,25045,2004.0,Taiwan,TWN
Aedes albopictus,25046,2004.0,Taiwan,TWN
Aedes albopictus,25047,2004.0,Taiwan,TWN
Aedes albopictus,25048,2004.0,Taiwan,TWN
Aedes albopictus,25049,2004.0,Taiwan,TWN
Aedes albopictus,25050,2004.0,Taiwan,TWN
Aedes albopictus,25051,2004.0,Taiwan,TWN
Aedes albopictus,25052,2004.0,Taiwan,TWN
Aedes albopictus,25053,2004.0,Taiwan,TWN
Aedes albopictus,25054,2004.0,Taiwan,TWN
Aedes albopictus,25055,2004.0,Taiwan,TWN
Aedes albopictus,25056,2004.0,Taiwan,TWN
Aedes albopictus,25057,2004.0,Taiwan,TWN
Aedes albopictus,25058,2004.0,Taiwan,TWN
Aedes albopictus,25059,2004.0,Taiwan,TWN
Aedes albopictus,25060,2004.0,Taiwan,TWN
Aedes albopictus,25061,2004.0,Taiwan,TWN
Aedes albopictus,25062,2004.0,Taiwan,TWN
Aedes albopictus,25063,2004.0,Taiwan,TWN
Aedes albopictus,25064,2004.0,Taiwan,TWN
Aedes albopictus,25065,2004.0,Taiwan,TWN
Aedes albopictus,25066,2004.0,Taiwan,TWN
Aedes albopictus,25067,2004.0,Taiwan,TWN
Aedes albopictus,25068,2004.0,Taiwan,TWN
Aedes albopictus,25069,2004.0,Taiwan,TWN
Aedes albopictus,25070,2004.0,Taiwan,TWN
Aedes albopictus,25071,2004.0,Taiwan,TWN
Aedes albopictus,25072,2004.0,Taiwan,TWN
Aedes albopictus,25073,2004.0,Taiwan,TWN
Aedes albopictus,25074,2004.0,Taiwan,TWN
Aedes albopictus,25075,2004.0,Taiwan,TWN
Aedes albopictus,25076,2004.0,Taiwan,TWN
Aedes albopictus,25077,2004.0,Taiwan,TWN
Aedes albopictus,25078,2004.0,Taiwan,TWN
Aedes albopictus,25079,2004.0,Taiwan,TWN
Aedes albopictus,25080,2004.0,Taiwan,TWN
Aedes albopictus,25081,2004.0,Taiwan,TWN
Aedes albopictus,25082,2004.0,Taiwan,TWN
Aedes albopictus,25083,2004.0,Taiwan,TWN
Aedes albopictus,25084,2004.0,Taiwan,TWN
Aedes albopictus,25085,2004.0,Taiwan,TWN
Aedes albopictus,25086,2004.0,Taiwan,TWN
Aedes albopictus,25087,2004.0,Taiwan,TWN
Aedes albopictus,25088,2004.0,Taiwan,TWN
Aedes albopictus,25089,2004.0,Taiwan,TWN
Aedes albopictus,25090,2004.0,Taiwan,TWN
Aedes albopictus,25091,2004.0,Taiwan,TWN
Aedes albopictus,25092,2004.0,Taiwan,TWN
Aedes albopictus,25093,2004.0,Taiwan,TWN
Aedes albopictus,25094,2004.0,Taiwan,TWN
Aedes albopictus,25095,2004.0,Taiwan,TWN
Aedes albopictus,25096,2004.0,Taiwan,TWN
Aedes albopictus,25097,2004.0,Taiwan,TWN
Aedes albopictus,25098,2004.0,Taiwan,TWN
Aedes albopictus,25099,2004.0,Taiwan,TWN
Aedes albopictus,25100,2004.0,Taiwan,TWN
Aedes albopictus,25101,2004.0,Taiwan,TWN
Aedes albopictus,25102,2004.0,Taiwan,TWN
Aedes albopictus,25103,2004.0,Taiwan,TWN
Aedes albopictus,25104,2004.0,Taiwan,TWN
Aedes albopictus,25105,2004.0,Taiwan,TWN
Aedes albopictus,25106,2004.0,Taiwan,TWN
Aedes albopictus,25107,2004.0,Taiwan,TWN
Aedes albopictus,25108,2004.0,Taiwan,TWN
Aedes albopictus,25109,2004.0,Taiwan,TWN
Aedes albopictus,25110,2004.0,Taiwan,TWN
Aedes albopictus,25111,2004.0,Taiwan,TWN
Aedes albopictus,25112,2004.0,Taiwan,TWN
Aedes albopictus,25113,2004.0,Taiwan,TWN
Aedes albopictus,25114,2004.0,Taiwan,TWN
Aedes albopictus,25115,2004.0,Taiwan,TWN
Aedes albopictus,25116,2004.0,Taiwan,TWN
Aedes albopictus,25117,2004.0,Taiwan,TWN
Aedes albopictus,25118,2004.0,Taiwan,TWN
Aedes albopictus,25119,2004.0,Taiwan,TWN
Aedes albopictus,25120,2004.0,Taiwan,TWN
Aedes albopictus,25121,2004.0,Taiwan,TWN
Aedes albopictus,25122,2004.0,Taiwan,TWN
Aedes albopictus,25123,2004.0,Taiwan,TWN
Aedes albopictus,25124,2004.0,Taiwan,TWN
Aedes albopictus,25125,2004.0,Taiwan,TWN
Aedes albopictus,25126,2004.0,Taiwan,TWN
Aedes albopictus,25127,2004.0,Taiwan,TWN
Aedes albopictus,25128,2004.0,Taiwan,TWN
Aedes albopictus,25129,2004.0,Taiwan,TWN
Aedes albopictus,25130,2004.0,Taiwan,TWN
Aedes albopictus,25131,2004.0,Taiwan,TWN
Aedes albopictus,25132,2004.0,Taiwan,TWN
Aedes albopictus,25133,2004.0,Taiwan,TWN
Aedes albopictus,25134,2004.0,Taiwan,TWN
Aedes albopictus,25135,2004.0,Taiwan,TWN
Aedes albopictus,25136,2004.0,Taiwan,TWN
Aedes albopictus,25137,2004.0,Taiwan,TWN
Aedes albopictus,25138,2004.0,Taiwan,TWN
Aedes albopictus,25139,2004.0,Taiwan,TWN
Aedes albopictus,25140,2004.0,Taiwan,TWN
Aedes albopictus,25141,2004.0,Taiwan,TWN
Aedes albopictus,25142,2004.0,Taiwan,TWN
Aedes albopictus,25143,2004.0,Taiwan,TWN
Aedes albopictus,25144,2004.0,Taiwan,TWN
Aedes albopictus,25145,2004.0,Taiwan,TWN
Aedes albopictus,25146,2004.0,Taiwan,TWN
Aedes albopictus,25147,2004.0,Taiwan,TWN
Aedes albopictus,25148,2004.0,Taiwan,TWN
Aedes albopictus,25149,2004.0,Taiwan,TWN
Aedes albopictus,25150,2004.0,Taiwan,TWN
Aedes albopictus,25151,2004.0,Taiwan,TWN
Aedes albopictus,25152,2004.0,Taiwan,TWN
Aedes albopictus,25153,2004.0,Taiwan,TWN
Aedes albopictus,25154,2004.0,Taiwan,TWN
Aedes albopictus,25155,2004.0,Taiwan,TWN
Aedes albopictus,25156,2004.0,Taiwan,TWN
Aedes albopictus,25157,2004.0,Taiwan,TWN
Aedes albopictus,25158,2004.0,Taiwan,TWN
Aedes albopictus,25159,2004.0,Taiwan,TWN
Aedes albopictus,25160,2004.0,Taiwan,TWN
Aedes albopictus,25161,2004.0,Taiwan,TWN
Aedes albopictus,25162,2004.0,Taiwan,TWN
Aedes albopictus,25163,2004.0,Taiwan,TWN
Aedes albopictus,25164,2004.0,Taiwan,TWN
Aedes albopictus,25165,2004.0,Taiwan,TWN
Aedes albopictus,25166,2004.0,Taiwan,TWN
Aedes albopictus,25167,2004.0,Taiwan,TWN
Aedes albopictus,25168,2004.0,Taiwan,TWN
Aedes albopictus,25169,2004.0,Taiwan,TWN
Aedes albopictus,25170,2004.0,Taiwan,TWN
Aedes albopictus,25171,2004.0,Taiwan,TWN
Aedes albopictus,25172,2004.0,Taiwan,TWN
Aedes albopictus,25173,2004.0,Taiwan,TWN
Aedes albopictus,25174,2004.0,Taiwan,TWN
Aedes albopictus,25175,2004.0,Taiwan,TWN
Aedes albopictus,25176,2004.0,Taiwan,TWN
Aedes albopictus,25177,2004.0,Taiwan,TWN
Aedes albopictus,25178,2004.0,Taiwan,TWN
Aedes albopictus,25179,2004.0,Taiwan,TWN
Aedes albopictus,25180,2004.0,Taiwan,TWN
Aedes albopictus,25181,2004.0,Taiwan,TWN
Aedes albopictus,25182,2004.0,Taiwan,TWN
Aedes albopictus,25183,2004.0,Taiwan,TWN
Aedes albopictus,25184,2004.0,Taiwan,TWN
Aedes albopictus,25185,2004.0,Taiwan,TWN
Aedes albopictus,25186,2004.0,Taiwan,TWN
Aedes albopictus,25187,2004.0,Taiwan,TWN
Aedes albopictus,25188,2004.0,Taiwan,TWN
Aedes albopictus,25189,2004.0,Taiwan,TWN
Aedes albopictus,25190,2004.0,Taiwan,TWN
Aedes albopictus,25191,2004.0,Taiwan,TWN
Aedes albopictus,25192,2004.0,Taiwan,TWN
Aedes albopictus,25193,2004.0,Taiwan,TWN
Aedes albopictus,25194,2004.0,Taiwan,TWN
Aedes albopictus,25195,2004.0,Taiwan,TWN
Aedes albopictus,25196,2004.0,Taiwan,TWN
Aedes albopictus,25197,2004.0,Taiwan,TWN
Aedes albopictus,25198,2004.0,Taiwan,TWN
Aedes albopictus,25199,2004.0,Taiwan,TWN
Aedes albopictus,25200,2004.0,Taiwan,TWN
Aedes albopictus,25201,2004.0,Taiwan,TWN
Aedes albopictus,25202,2004.0,Taiwan,TWN
Aedes albopictus,25203,2004.0,Taiwan,TWN
Aedes albopictus,25204,2004.0,Taiwan,TWN
Aedes albopictus,25205,2004.0,Taiwan,TWN
Aedes albopictus,25206,2004.0,Taiwan,TWN
Aedes albopictus,25207,2004.0,Taiwan,TWN
Aedes albopictus,25208,2004.0,Taiwan,TWN
Aedes albopictus,25209,2004.0,Taiwan,TWN
Aedes albopictus,25210,2004.0,Taiwan,TWN
Aedes albopictus,25211,2004.0,Taiwan,TWN
Aedes albopictus,25212,2004.0,Taiwan,TWN
Aedes albopictus,25213,2004.0,Taiwan,TWN
Aedes albopictus,25214,2004.0,Taiwan,TWN
Aedes albopictus,25215,2004.0,Taiwan,TWN
Aedes albopictus,25216,2004.0,Taiwan,TWN
Aedes albopictus,25217,2004.0,Taiwan,TWN
Aedes albopictus,25218,2004.0,Taiwan,TWN
Aedes albopictus,25219,2004.0,Taiwan,TWN
Aedes albopictus,25220,2004.0,Taiwan,TWN
Aedes albopictus,25221,2004.0,Taiwan,TWN
Aedes albopictus,25222,2004.0,Taiwan,TWN
Aedes albopictus,25223,2004.0,Taiwan,TWN
Aedes albopictus,25224,2004.0,Taiwan,TWN
Aedes albopictus,25225,2004.0,Taiwan,TWN
Aedes albopictus,25226,2004.0,Taiwan,TWN
Aedes albopictus,25227,2004.0,Taiwan,TWN
Aedes albopictus,25228,2004.0,Taiwan,TWN
Aedes albopictus,25229,2004.0,Taiwan,TWN
Aedes albopictus,25230,2004.0,Taiwan,TWN
Aedes albopictus,25231,2004.0,Taiwan,TWN
Aedes albopictus,25232,2004.0,Taiwan,TWN
Aedes albopictus,25233,2004.0,Taiwan,TWN
Aedes albopictus,25234,2004.0,Taiwan,TWN
Aedes albopictus,25235,2004.0,Taiwan,TWN
Aedes albopictus,25236,2004.0,Taiwan,TWN
Aedes albopictus,25237,2004.0,Taiwan,TWN
Aedes albopictus,25238,2004.0,Taiwan,TWN
Aedes albopictus,25239,2004.0,Taiwan,TWN
Aedes albopictus,25240,2004.0,Taiwan,TWN
Aedes albopictus,25241,2004.0,Taiwan,TWN
Aedes albopictus,25242,2004.0,Taiwan,TWN
Aedes albopictus,25243,2004.0,Taiwan,TWN
Aedes albopictus,25244,2004.0,Taiwan,TWN
Aedes albopictus,25245,2004.0,Taiwan,TWN
Aedes albopictus,25246,2004.0,Taiwan,TWN
Aedes albopictus,25247,2004.0,Taiwan,TWN
Aedes albopictus,25248,2004.0,Taiwan,TWN
Aedes albopictus,25249,2004.0,Taiwan,TWN
Aedes albopictus,25250,2004.0,Taiwan,TWN
Aedes albopictus,25251,2004.0,Taiwan,TWN
Aedes albopictus,25252,2004.0,Taiwan,TWN
Aedes albopictus,25253,2004.0,Taiwan,TWN
Aedes albopictus,25254,2004.0,Taiwan,TWN
Aedes albopictus,25255,2004.0,Taiwan,TWN
Aedes albopictus,25256,2004.0,Taiwan,TWN
Aedes albopictus,25257,2004.0,Taiwan,TWN
Aedes albopictus,25258,2004.0,Taiwan,TWN
Aedes albopictus,25259,2004.0,Taiwan,TWN
Aedes albopictus,25260,2004.0,Taiwan,TWN
Aedes albopictus,25261,2004.0,Taiwan,TWN
Aedes albopictus,25262,2004.0,Taiwan,TWN
Aedes albopictus,25263,2004.0,Taiwan,TWN
Aedes albopictus,25264,2004.0,Taiwan,TWN
Aedes albopictus,25265,2004.0,Taiwan,TWN
Aedes albopictus,25266,2004.0,Taiwan,TWN
Aedes albopictus,25267,2004.0,Taiwan,TWN
Aedes albopictus,25268,2004.0,Taiwan,TWN
Aedes albopictus,25269,2004.0,Taiwan,TWN
Aedes albopictus,25270,2004.0,Taiwan,TWN
Aedes albopictus,25271,2004.0,Taiwan,TWN
Aedes albopictus,25272,2004.0,Taiwan,TWN
Aedes albopictus,25273,2004.0,Taiwan,TWN
Aedes albopictus,25274,2004.0,Taiwan,TWN
Aedes albopictus,25275,2004.0,Taiwan,TWN
Aedes albopictus,25276,2004.0,Taiwan,TWN
Aedes albopictus,25277,2004.0,Taiwan,TWN
Aedes albopictus,25278,2004.0,Taiwan,TWN
Aedes albopictus,25279,2004.0,Taiwan,TWN
Aedes albopictus,25280,2004.0,Taiwan,TWN
Aedes albopictus,25281,2004.0,Taiwan,TWN
Aedes albopictus,25282,2004.0,Taiwan,TWN
Aedes albopictus,25283,2004.0,Taiwan,TWN
Aedes albopictus,25284,2004.0,Taiwan,TWN
Aedes albopictus,25285,2004.0,Taiwan,TWN
Aedes albopictus,25286,2004.0,Taiwan,TWN
Aedes albopictus,25287,2004.0,Taiwan,TWN
Aedes albopictus,25288,2004.0,Taiwan,TWN
Aedes albopictus,25289,2004.0,Taiwan,TWN
Aedes albopictus,25290,2004.0,Taiwan,TWN
Aedes albopictus,25291,2004.0,Taiwan,TWN
Aedes albopictus,25292,2004.0,Taiwan,TWN
Aedes albopictus,25293,2004.0,Taiwan,TWN
Aedes albopictus,25294,2004.0,Taiwan,TWN
Aedes albopictus,25295,2004.0,Taiwan,TWN
Aedes albopictus,25296,2004.0,Taiwan,TWN
Aedes albopictus,25297,2004.0,Taiwan,TWN
Aedes albopictus,25298,2004.0,Taiwan,TWN
Aedes albopictus,25299,2004.0,Taiwan,TWN
Aedes albopictus,25300,2004.0,Taiwan,TWN
Aedes albopictus,25301,2004.0,Taiwan,TWN
Aedes albopictus,25302,2004.0,Taiwan,TWN
Aedes albopictus,25303,2004.0,Taiwan,TWN
Aedes albopictus,25304,2004.0,Taiwan,TWN
Aedes albopictus,25305,2004.0,Taiwan,TWN
Aedes albopictus,25306,2004.0,Taiwan,TWN
Aedes albopictus,25307,2004.0,Taiwan,TWN
Aedes albopictus,25308,2004.0,Taiwan,TWN
Aedes albopictus,25309,2004.0,Taiwan,TWN
Aedes albopictus,25310,2004.0,Taiwan,TWN
Aedes albopictus,25311,2004.0,Taiwan,TWN
Aedes albopictus,25312,2004.0,Taiwan,TWN
Aedes albopictus,25313,2004.0,Taiwan,TWN
Aedes albopictus,25314,2004.0,Taiwan,TWN
Aedes albopictus,25315,2004.0,Taiwan,TWN
Aedes albopictus,25316,2004.0,Taiwan,TWN
Aedes albopictus,25317,2004.0,Taiwan,TWN
Aedes albopictus,25318,2004.0,Taiwan,TWN
Aedes albopictus,25319,2004.0,Taiwan,TWN
Aedes albopictus,25320,2004.0,Taiwan,TWN
Aedes albopictus,25321,2004.0,Taiwan,TWN
Aedes albopictus,25322,2004.0,Taiwan,TWN
Aedes albopictus,25323,2004.0,Taiwan,TWN
Aedes albopictus,25324,2004.0,Taiwan,TWN
Aedes albopictus,25325,2004.0,Taiwan,TWN
Aedes albopictus,25326,2004.0,Taiwan,TWN
Aedes albopictus,25327,2004.0,Taiwan,TWN
Aedes albopictus,25328,2004.0,Taiwan,TWN
Aedes albopictus,25329,2004.0,Taiwan,TWN
Aedes albopictus,25330,2004.0,Taiwan,TWN
Aedes albopictus,25331,2004.0,Taiwan,TWN
Aedes albopictus,25332,2004.0,Taiwan,TWN
Aedes albopictus,25333,2004.0,Taiwan,TWN
Aedes albopictus,25334,2004.0,Taiwan,TWN
Aedes albopictus,25335,2004.0,Taiwan,TWN
Aedes albopictus,25336,2004.0,Taiwan,TWN
Aedes albopictus,25337,2004.0,Taiwan,TWN
Aedes albopictus,25338,2004.0,Taiwan,TWN
Aedes albopictus,25339,2004.0,Taiwan,TWN
Aedes albopictus,25340,2004.0,Taiwan,TWN
Aedes albopictus,25341,2004.0,Taiwan,TWN
Aedes albopictus,25342,2004.0,Taiwan,TWN
Aedes albopictus,25343,2004.0,Taiwan,TWN
Aedes albopictus,25344,2004.0,Taiwan,TWN
Aedes albopictus,25345,2004.0,Taiwan,TWN
Aedes albopictus,25346,2004.0,Taiwan,TWN
Aedes albopictus,25347,2004.0,Taiwan,TWN
Aedes albopictus,25348,2004.0,Taiwan,TWN
Aedes albopictus,25349,2004.0,Taiwan,TWN
Aedes albopictus,25350,2004.0,Taiwan,TWN
Aedes albopictus,25351,2004.0,Taiwan,TWN
Aedes albopictus,25352,2004.0,Taiwan,TWN
Aedes albopictus,25353,2004.0,Taiwan,TWN
Aedes albopictus,25354,2004.0,Taiwan,TWN
Aedes albopictus,25355,2004.0,Taiwan,TWN
Aedes albopictus,25356,2004.0,Taiwan,TWN
Aedes albopictus,25357,2004.0,Taiwan,TWN
Aedes albopictus,25358,2004.0,Taiwan,TWN
Aedes albopictus,25359,2004.0,Taiwan,TWN
Aedes albopictus,25360,2004.0,Taiwan,TWN
Aedes albopictus,25361,2004.0,Taiwan,TWN
Aedes albopictus,25362,2004.0,Taiwan,TWN
Aedes albopictus,25363,2004.0,Taiwan,TWN
Aedes albopictus,25364,2004.0,Taiwan,TWN
Aedes albopictus,25365,2004.0,Taiwan,TWN
Aedes albopictus,25366,2004.0,Taiwan,TWN
Aedes albopictus,25367,2004.0,Taiwan,TWN
Aedes albopictus,25368,2004.0,Taiwan,TWN
Aedes albopictus,25369,2004.0,Taiwan,TWN
Aedes albopictus,25370,2004.0,Taiwan,TWN
Aedes albopictus,25371,2004.0,Taiwan,TWN
Aedes albopictus,25372,2004.0,Taiwan,TWN
Aedes albopictus,25373,2004.0,Taiwan,TWN
Aedes albopictus,25374,2004.0,Taiwan,TWN
Aedes albopictus,25375,2004.0,Taiwan,TWN
Aedes albopictus,25376,2004.0,Taiwan,TWN
Aedes albopictus,25377,2004.0,Taiwan,TWN
Aedes albopictus,25378,2004.0,Taiwan,TWN
Aedes albopictus,25379,2004.0,Taiwan,TWN
Aedes albopictus,25380,2004.0,Taiwan,TWN
Aedes albopictus,25381,2004.0,Taiwan,TWN
Aedes albopictus,25382,2004.0,Taiwan,TWN
Aedes albopictus,25383,2004.0,Taiwan,TWN
Aedes albopictus,25384,2004.0,Taiwan,TWN
Aedes albopictus,25385,2004.0,Taiwan,TWN
Aedes albopictus,25386,2004.0,Taiwan,TWN
Aedes albopictus,25387,2004.0,Taiwan,TWN
Aedes albopictus,25388,2004.0,Taiwan,TWN
Aedes albopictus,25389,2004.0,Taiwan,TWN
Aedes albopictus,25390,2004.0,Taiwan,TWN
Aedes albopictus,25391,2004.0,Taiwan,TWN
Aedes albopictus,25392,2004.0,Taiwan,TWN
Aedes albopictus,25393,2004.0,Taiwan,TWN
Aedes albopictus,25394,2004.0,Taiwan,TWN
Aedes albopictus,25395,2004.0,Taiwan,TWN
Aedes albopictus,25396,2004.0,Taiwan,TWN
Aedes albopictus,25397,2004.0,Taiwan,TWN
Aedes albopictus,25398,2004.0,Taiwan,TWN
Aedes albopictus,25399,2004.0,Taiwan,TWN
Aedes albopictus,25400,2004.0,Taiwan,TWN
Aedes albopictus,25401,2004.0,Taiwan,TWN
Aedes albopictus,25402,2004.0,Taiwan,TWN
Aedes albopictus,25403,2004.0,Taiwan,TWN
Aedes albopictus,25404,2004.0,Taiwan,TWN
Aedes albopictus,25405,2004.0,Taiwan,TWN
Aedes albopictus,25406,2004.0,Taiwan,TWN
Aedes albopictus,25407,2004.0,Taiwan,TWN
Aedes albopictus,25408,2004.0,Taiwan,TWN
Aedes albopictus,25409,2004.0,Taiwan,TWN
Aedes albopictus,25410,2004.0,Taiwan,TWN
Aedes albopictus,25411,2004.0,Taiwan,TWN
Aedes albopictus,25412,2004.0,Taiwan,TWN
Aedes albopictus,25413,2004.0,Taiwan,TWN
Aedes albopictus,25414,2004.0,Taiwan,TWN
Aedes albopictus,25415,2004.0,Taiwan,TWN
Aedes albopictus,25416,2004.0,Taiwan,TWN
Aedes albopictus,25417,2004.0,Taiwan,TWN
Aedes albopictus,25418,2004.0,Taiwan,TWN
Aedes albopictus,25419,2004.0,Taiwan,TWN
Aedes albopictus,25420,2004.0,Taiwan,TWN
Aedes albopictus,25421,2004.0,Taiwan,TWN
Aedes albopictus,25422,2004.0,Taiwan,TWN
Aedes albopictus,25423,2004.0,Taiwan,TWN
Aedes albopictus,25424,2004.0,Taiwan,TWN
Aedes albopictus,25425,2004.0,Taiwan,TWN
Aedes albopictus,25426,2004.0,Taiwan,TWN
Aedes albopictus,25427,2004.0,Taiwan,TWN
Aedes albopictus,25428,2004.0,Taiwan,TWN
Aedes albopictus,25429,2004.0,Taiwan,TWN
Aedes albopictus,25430,2004.0,Taiwan,TWN
Aedes albopictus,25431,2004.0,Taiwan,TWN
Aedes albopictus,25432,2004.0,Taiwan,TWN
Aedes albopictus,25433,2004.0,Taiwan,TWN
Aedes albopictus,25434,2004.0,Taiwan,TWN
Aedes albopictus,25435,2004.0,Taiwan,TWN
Aedes albopictus,25436,2004.0,Taiwan,TWN
Aedes albopictus,25437,2004.0,Taiwan,TWN
Aedes albopictus,25438,2004.0,Taiwan,TWN
Aedes albopictus,25439,2004.0,Taiwan,TWN
Aedes albopictus,25440,2004.0,Taiwan,TWN
Aedes albopictus,25441,2004.0,Taiwan,TWN
Aedes albopictus,25442,2004.0,Taiwan,TWN
Aedes albopictus,25443,2004.0,Taiwan,TWN
Aedes albopictus,25444,2004.0,Taiwan,TWN
Aedes albopictus,25445,2004.0,Taiwan,TWN
Aedes albopictus,25446,2004.0,Taiwan,TWN
Aedes albopictus,25447,2004.0,Taiwan,TWN
Aedes albopictus,25448,2004.0,Taiwan,TWN
Aedes albopictus,25449,2004.0,Taiwan,TWN
Aedes albopictus,25450,2004.0,Taiwan,TWN
Aedes albopictus,25451,2004.0,Taiwan,TWN
Aedes albopictus,25452,2004.0,Taiwan,TWN
Aedes albopictus,25453,2004.0,Taiwan,TWN
Aedes albopictus,25454,2004.0,Taiwan,TWN
Aedes albopictus,25455,2004.0,Taiwan,TWN
Aedes albopictus,25456,2004.0,Taiwan,TWN
Aedes albopictus,25457,2004.0,Taiwan,TWN
Aedes albopictus,25458,2004.0,Taiwan,TWN
Aedes albopictus,25459,2004.0,Taiwan,TWN
Aedes albopictus,25460,2004.0,Taiwan,TWN
Aedes albopictus,25461,2004.0,Taiwan,TWN
Aedes albopictus,25462,2004.0,Taiwan,TWN
Aedes albopictus,25463,2004.0,Taiwan,TWN
Aedes albopictus,25464,2004.0,Taiwan,TWN
Aedes albopictus,25465,2004.0,Taiwan,TWN
Aedes albopictus,25466,2004.0,Taiwan,TWN
Aedes albopictus,25467,2004.0,Taiwan,TWN
Aedes albopictus,25468,2004.0,Taiwan,TWN
Aedes albopictus,25469,2004.0,Taiwan,TWN
Aedes albopictus,25470,2004.0,Taiwan,TWN
Aedes albopictus,25471,2004.0,Taiwan,TWN
Aedes albopictus,25472,2004.0,Taiwan,TWN
Aedes albopictus,25473,2004.0,Taiwan,TWN
Aedes albopictus,25474,2004.0,Taiwan,TWN
Aedes albopictus,25475,2004.0,Taiwan,TWN
Aedes albopictus,25476,2004.0,Taiwan,TWN
Aedes albopictus,25477,2004.0,Taiwan,TWN
Aedes albopictus,25478,2004.0,Taiwan,TWN
Aedes albopictus,25479,2004.0,Taiwan,TWN
Aedes albopictus,25480,2004.0,Taiwan,TWN
Aedes albopictus,25481,2004.0,Taiwan,TWN
Aedes albopictus,25482,2004.0,Taiwan,TWN
Aedes albopictus,25483,2004.0,Taiwan,TWN
Aedes albopictus,25484,2004.0,Taiwan,TWN
Aedes albopictus,25485,2004.0,Taiwan,TWN
Aedes albopictus,25486,2004.0,Taiwan,TWN
Aedes albopictus,25487,2004.0,Taiwan,TWN
Aedes albopictus,25488,2004.0,Taiwan,TWN
Aedes albopictus,25489,2004.0,Taiwan,TWN
Aedes albopictus,25490,2004.0,Taiwan,TWN
Aedes albopictus,25491,2004.0,Taiwan,TWN
Aedes albopictus,25492,2004.0,Taiwan,TWN
Aedes albopictus,25493,2004.0,Taiwan,TWN
Aedes albopictus,25494,2004.0,Taiwan,TWN
Aedes albopictus,25495,2004.0,Taiwan,TWN
Aedes albopictus,25496,2004.0,Taiwan,TWN
Aedes albopictus,25497,2004.0,Taiwan,TWN
Aedes albopictus,25498,2004.0,Taiwan,TWN
Aedes albopictus,25499,2004.0,Taiwan,TWN
Aedes albopictus,25500,2004.0,Taiwan,TWN
Aedes albopictus,25501,2004.0,Taiwan,TWN
Aedes albopictus,25502,2004.0,Taiwan,TWN
Aedes albopictus,25503,2004.0,Taiwan,TWN
Aedes albopictus,25504,2004.0,Taiwan,TWN
Aedes albopictus,25505,2004.0,Taiwan,TWN
Aedes albopictus,25506,2004.0,Taiwan,TWN
Aedes albopictus,25507,2004.0,Taiwan,TWN
Aedes albopictus,25508,2004.0,Taiwan,TWN
Aedes albopictus,25509,2004.0,Taiwan,TWN
Aedes albopictus,25510,2004.0,Taiwan,TWN
Aedes albopictus,25511,2004.0,Taiwan,TWN
Aedes albopictus,25512,2004.0,Taiwan,TWN
Aedes albopictus,25513,2004.0,Taiwan,TWN
Aedes albopictus,25514,2004.0,Taiwan,TWN
Aedes albopictus,25515,2004.0,Taiwan,TWN
Aedes albopictus,25516,2004.0,Taiwan,TWN
Aedes albopictus,25517,2004.0,Taiwan,TWN
Aedes albopictus,25518,2004.0,Taiwan,TWN
Aedes albopictus,25519,2004.0,Taiwan,TWN
Aedes albopictus,25520,2004.0,Taiwan,TWN
Aedes albopictus,25521,2004.0,Taiwan,TWN
Aedes albopictus,25522,2004.0,Taiwan,TWN
Aedes albopictus,25523,2004.0,Taiwan,TWN
Aedes albopictus,25524,2004.0,Taiwan,TWN
Aedes albopictus,25525,2004.0,Taiwan,TWN
Aedes albopictus,25526,2004.0,Taiwan,TWN
Aedes albopictus,25527,2004.0,Taiwan,TWN
Aedes albopictus,25528,2004.0,Taiwan,TWN
Aedes albopictus,25529,2004.0,Taiwan,TWN
Aedes albopictus,25530,2004.0,Taiwan,TWN
Aedes albopictus,25531,2004.0,Taiwan,TWN
Aedes albopictus,25532,2004.0,Taiwan,TWN
Aedes albopictus,25533,2004.0,Taiwan,TWN
Aedes albopictus,25534,2004.0,Taiwan,TWN
Aedes albopictus,25535,2004.0,Taiwan,TWN
Aedes albopictus,25536,2004.0,Taiwan,TWN
Aedes albopictus,25537,2004.0,Taiwan,TWN
Aedes albopictus,25538,2004.0,Taiwan,TWN
